__label__negative, こいつ と いっしょ に 幸せになろう とか こいつ に 幸せ に し て もらお う と いう より も こいつ と だっ たら 不幸 に なっ て も 後悔 し ない という 相手 と めぐりあえ たら 最高 な ん じゃ ない か なぁ これ は 一見 ネガティブ な 考え に 思える かも しれ ない けど いちばん 強い 絆 な ん じゃ ない か な 
__label__negative, あきらめる という 言葉 から は ネガティブ な イメージ を 受け ます が あきらめる という スキル を 体得 する こと は とても 大切 な こと です 人 は ついつい いろいろ な もの が 欲しく なり ます が あまり 両手 に 抱え込み すぎる と 身動き が とれ なく なっ て しまい ます 
__label__negative, まだ 起き て い ない こと に ネガティブ な こと を 考える そういう 思考 が 働い て しまう まだ 起き て い ない こと に対して は 良い こと しか 考え ない 
__label__negative, 監督 は 孤独 を 愛さ ない と いけ ない し ストレス も 愛さ ない と いけ ない そんな ネガティブ な もの に対して お 友達 に なら ない と 駄目 な ん です 
__label__negative, 悪口 や 批判 など ネガティブ な 発言 は 控える べき です 話す 言葉 は その 人 自身 の 印象 に 直結 し ます ネガティブ な こと ばかり 言う 人 は 自分 も 相手 に マイナス の イメージ を 与え て しまう こと を 覚え て おき ましょ う 
__label__negative, 多く の 人 は うまく いか ない こと が ある と なんで 自分 だけ こんな について ないん だ と ネガティブ 思考 に 陥り ます が そもそも 人生 なんて 思う よう に なら ない の が 当たり前 もし とんとん拍子 に 物事 が 運ん だら 人間 は 必ず 傲慢 に なっ て 自信過剰 に なっ て しまう でしょ う 
__label__negative, 誰か が 失敗 する こと によって ほか の 人 の 発想 が 刺激 を 受ける そういう こと を 考えれ ば 失敗 を ネガティブ に 捉える 必要 は まったく ありません むしろ 失敗 を 恐れ たり 他人 の 失敗 を 非難 し たり する よう に なる と クリエイティブ の モチベーション が 一気に 下がる ので そちら の ほう を 注意 し て い ます 
__label__negative, 正直 に 告白 する 人 は ほとんど いない が 大きな 成功 を 収め た 人 の 中 に も 決して 褒め られ た もの で は ない ネガティブ な 悪 の 感情 を 原動力 に し た 人 が 少なく ない 成功 する ため の 方法 を 説い た 本 は 数 知れ ない が この 事実 を 指摘 し て いる もの は ない よう に 思う 大半 の 成功本 は ネガティブ な 感情 を 捨て すべて の 人 を 許し ポジティブ で 楽しい こと だけ を 考えよ と 説く こうした 教え は 一見 する と 正しい よう に 聞こえる が 現実 を 見る 限り それ は 大 嘘 だ 
__label__negative, 様々 な 分野 で 目 を 見張る よう な 成功 を 収め た 人 の 中 に は あいつ に 目 にも の 見せ て やる という 気持ち が 励み に なっ た と 打ち明ける 人 が 少なく ない 不安 や 恐怖心 に 突き 動かさ れ て 頑張る 人 も 多い なに を モチベーション の 材料 に する か について 他人 に とやかく 言わ れる 筋合い は ない その 人 によって それ が 有効 なら それで いい この よう な ネガティブ な 感情 が 好ましい 結果 を 生む 場合 が ある こと を 認め ない の は 甘い 考え だ と 言わ ざる を 得 ない 
__label__negative, ネガティブ な 感情 は 自分 の 課題 を 明らか に する きっかけ で も あり ます せっかく 辛い 思い を し た の です から この 経験 を 生かし て スキルアップ すれ ば あれ は とても 貴重 な 経験 だっ た と 振り返る こと が できる 日 が きっと くる はず です 
__label__negative, ポジティブ な 感情 と ネガティブ な 感情 の 比率 は 対 ぐらい が いい と いわ れ て いる ネガティブ 感情 に も 生産 的 な もの と 破壊 的 な もの が ある 生産 的 な もの たとえば 怒り や 対立 は 人生 を 繁栄 さ せ たり 成功 さ せる うえ で プラス に なる こと も 多い ので 主 に 減らし たい の は 破壊 的 な もの だ たとえば 嫌悪 侮蔑 など 部下 に も ひとつ 怒っ たら つ ぐらい 褒め た ほう が いい 
__label__negative, ストレス を 受ける と なぜ 人 は マイナス の 感情 を 抱い て しまう の でしょ う か じつは 太古 の 昔 人 が 生きる 目的 の すべて が 生き残っ て 子孫 を 残す こと だっ た ころ 感情 は 生き残る ため の 手段 の 一つ でし た たとえば 敵 に 攻撃 さ れ た とき に 反撃 する ため に は 怒り が 必要 でし た 巨大 な マンモス から 逃げる ため に は 恐怖 の 感情 が 必要 でし た し 危険 な 行動 を あきらめる ため に は 落ち込み の 感情 が 必要 でし た そうして 発達 し た 感情 が 文明 が 発達 し た 現代 で も 本質的 に 古代 の まま 受け つが れ て いる の です 
__label__negative, ネガティブ な 感情 の せい で 仕事 が うまく いか なく なっ て しまう 人 と むしろ パフォーマンス を 高める きっかけ に できる 人 と が いる の は 事実 です その 差 は どこ に ある の でしょ う か うまく いか ない 人 は 不安 に なっ て は いけ ない 迷っ て い て は いけ ない ネガティブ に なっ て は いけ ない と 感情 を 否定 し ます 一方 うまく いく 人 は 自分 の 感情 を きちんと 受け入れ ます 感情 と は 潜在意識 が 自分 に 伝え て くる メッセージ で ある という こと を 理解 し て いる から です 
__label__negative, ネガティブ に なっ たら 心 の 中 で ストップ 
__label__negative, 現代社会 は いや でも ネガティブ 感情 を 刺激 さ れる こと が 多い その 結果 逆 に 毎日 悪い ところ を 見つける 習慣 を 持っ て しまう と それ こそ 不機嫌 な 人生 に 追い込ま れる 人生 は 怖い 人生 は 失敗 する 人生 は つまらない など と 思い込ま さ れ て いる と し たら ぜひ 毎日 つい い こと や 嬉しかっ た こと を 書き出す 習慣 で 脳 を 書き換える と いい 
__label__negative, 怒り に は ネガティブ な イメージ が あり ます が 貧乏 や 差別 を バネ に し て 社会的 に 成功 し た 人 が たくさん いる よう に 目盛り が 振り切れる ほど の 怒り に は とてつもない 力 が あり ます 
__label__negative, 不安 と は 未来を 否定 的 に 予測 する こと です 不安 に 駆ら れ て いる 人 は まだ 実現 し て い ない こと に対して ネガティブ な 想像 を 膨らま せ て いる 状態 に あり ます これ は 公平 な 見方 と 言える でしょ う か 
__label__negative, ネガティブ な 感情 は 自分 の 課題 を 明らか に する きっかけ で も あり ます せっかく 辛い 思い を し た の です から この 経験 を 生かし て スキルアップ すれ ば あれ は とても 貴重 な 経験 だっ た と 振り返る こと が できる 日 が きっと くる はず です 
__label__negative, 物事 が 成功 する 可能性 に 疑問 や 疑念 を 抱く の は ネガティブ 思考 に 陥っ て いる 証拠 で そうした 考え は 頭から 追い払う べき だ と 言わ れる しか し そういった 発想 は 不健全 で 愚か な もの だ 根拠 の ない 楽観 主義 を かたくな に 持ち 続ける こと は 愚行 以外 の なに もの で も ない 
__label__negative, 口角 を 下げ て しまう と ネガティブ な 顔 に なっ て しまい ます すると 相手 に 不快感 を 与え かね ませ ん 会話 も 弾ま なく なっ て 嫌わ れ て しまう かも しれ ませ ん 
__label__negative, 最近 の テレビ や 新聞 の ニュース を 見 て い ます と ネガティブ な 話 が 多 すぎ ます 経済 関連 に し て も 日本製品 の シェア や 商品開発 が 某国 に 負け て いる あるいは 取り組み が 遅れ て いる など 後ろ向き の 話 ばかり で どうも 今 の 日本 は 元気 が ない もっと 自信 を 持っ て 行動 す べき だ と 思い ます 
__label__negative, 自信 が ない と 自分 に は でき ない ん じゃ ない か など と ネガティブ な こと を 考え て 心 を 乱し がち です でも 客観的 に 見れ ば 十分 な 実力 を 備え て いる こと が 少なく あり ませ ん 
__label__negative, ＳＮＳ の 普及 により ネガティブ な イメージ もより 早く 伝わる よう に なり まし た 炎上 と 言わ れる よう な 現象 も しばしば 発生 し ます これ は 情報 の 受け手 の 立場 に 立っ て 物事 を 考え て い ない から 起こり ます 顧客 に対して 愛 を 持っ て い て 彼ら が 何 を 求め て いる か が わかっ て いれ ば トラブル は 起こり ませ ん し 問題 が 発生 し た として も 真摯 に 説明 を 行え ば 理解 し て もらえる はず いま 一 度 自問 する べき は お客様 へ の 愛情 です それ が あれ ば どんな やり方 で も うまく いく の です 
__label__negative, 男女 の 仲 という の は 夕食 を 二人 っきり で 三 度 し て それ で どうにか なら なかっ た とき は あきらめろ 
__label__negative, 歳 より 前 に 悲観主義 者 に なる 者 は 物事 を 知り すぎ 歳 を 越え て も なお 楽観 主義者 である 者 は 物事 を 知ら な すぎる 
__label__negative, 楽観 主義者 は 青信号 しか 見え ない 悲観主義 者 で は 赤信号 しか 見え ない そして 真 の 賢者 と は 色盲 で ある 
__label__negative, まだ 起き て も い ない 事柄 について マイナス の 思考 を する の は 完全 に 間違っ て い ます 
__label__negative, 悲観的 に なっ たら 薔薇 を 眺めよ 
__label__negative, 悲観論 者 と は 何 か すべて の 人 が 自分 の よう に 胸くそ が 悪く そのため に 彼ら を 憎む もの だ 
__label__negative, 日本人 は 批判 さ れる こと を ネガティブ に 捉える 傾向 が ある 日本人 は 本音 を グサリ と 言わ れる こと が 好き で は ない よう に 思え た 
__label__negative, 韓国 は 賑やか な のに 日本人 の 顔 は 冴え ない し 節電 で 暗く て ネガティブ 
__label__negative, 絶望 が 純粋 な の は たった 一つ の 場合 だけ で ある それ は 死刑 の 宣告 を 受け た とき で ある 
__label__negative, 夜 は われ の 友 われ の 指導者 は 絶望 なり き 
__label__negative, 人間 に 死 の ある こと が そもそも の 絶望 の 本質 で ある 
__label__negative, 絶望 と は 死にいたる病 で ある 自己 の 内 なる この 病 は 永遠 に 死ぬ こと で あり 死ぬ べく し て 死ね ない こと で ある それ は 死 を 死ぬ こと で ある 
__label__negative, 富 を 軽蔑 する という 人間 を あまり 信じる な 富 を 得る こと に 絶望 し た 者 が 富 を 軽蔑 する の だ そして こういう 人間 が たまたま 富 を 得る と 何 より も 始末 が 悪い 
__label__negative, 落胆 は 絶望 の 母 
__label__negative, いくら 優れ た 能力 が あっ て も 周囲 に ネガティブ な パワー を 送る 人 は その 能力 を 生かす 場 が あり ませ ん 
__label__negative, 絶望 と は 愚者 の 結論 で ある 
__label__negative, 大 多数 の 人間 は 静か な 絶望 の 生活 を 送っ て いる 
__label__negative, 幸せになろう と 思わ ない で ください 幸せ を つかみ に 行っ て 幸せ を つかん だ 人 は ひとり も い ませ ん 幸せ は 感じる もの です 
__label__negative, 人 の 生き方 に 反対 で も 変え させる の は 良く ない わ それに 大抵 手遅れ だ し 
__label__negative, 人生 の 半分 は トラブル で あと の 半分 は それ を 乗り越える ため に ある 
__label__negative, 意味 が 見つから ない から 良き 人生 を 送れ ない の で は なく 良き 人生 を 送れ ない から こそ 意味 に すがる の だ 
__label__negative, 威圧 系 笑わ ない それ で いい や それ が 私 の 武器 
__label__negative, 人生 は すべて 次 の ふたつ から 成り立っ て いる し たい けど でき ない できる けれど し たく ない 
__label__negative, 最悪 の まんま 生きよう 
__label__negative, 判断力 を なくし て 結婚 し 忍耐 力 を なくし て 離婚 し そして 記憶力 を なくし て 再婚 する 
__label__negative, みんな スカスカ の 人生 な のに 幸せ そう な フリ を し て いる だけ な ん だ よ 
__label__negative, とにかく ね 生き て いる の だ から インチキ を やっ て いる の に 違い ない の さ 
__label__negative, いま の 世の中 で 一 ばん 美しい の は 犠牲者 です 
__label__negative, 幸福 の 便り という もの は 待っ て いる 時 に は 決して 来 ない もの だ 
__label__negative, 学問 と は 虚栄 の 別名 で ある 人間 が 人間 で なく なろ う と する 努力 で ある 
__label__negative, 生き て いる 事 ああ それ は 何 という やりきれない 息 も たえだえ の 大 事業 で あろ う か 
__label__negative, バルザック の 散歩 用 の 杖 に は 『 私 は あらゆる 困難 を 打ち砕く 』 と 刻ま れ て い た そうだ 僕 の 杖 に は 『 あらゆる 困難 が 僕 を 打ち砕く 』 と 刻ま れ て いる 
__label__negative, すべて お 終 い の よう に 見える とき でも まだまだ 新しい カ が 湧き出 て くる それ こそ おまえ が 生き て いる 証 な の だ もし そういう カ が 湧い て こ ない なら その とき は すべて お 終 い だ もう これ まで 
__label__negative, ぼく は 現代 の ネガティブ な 面 を 堀 り あ て それ を 身 に つけ て しまっ た の で ある ポジティブ な もの は ほんの わずか で さえ 身 に つけ なかっ た ネガティブ な もの も ポジティブ と 紙一重 の 底 の 浅い もの は 身 に つけ なかっ た どんな 宗教 によって も 救わ れる こと は なかっ た ぼく は 終末 で ある それとも 始まり で あろ う か 
__label__negative, ぼく は 人生 に 必要 な 能力 を なに ひとつ 備え て おら ず ただ 人間 的 な 弱み しか 持っ て い ない 
__label__negative, 将来 に むかっ て 歩く こと は ぼく に は でき ませ ん 将来 に むかっ て つまずく こと これ は でき ます いちばん うまく できる の は 倒れ た まま で いる こと です 
__label__negative, 親子 関係 は 病 で あり 治癒 は 不可能 だ と もう あきらめ て 誰 も が 粛々と この 病原菌 に 感染 し て あと は じわじわ と 進行 し 症状 が 重く なる の を 受け入れ ながら 一生 が 終わる の を 待つ しか ない 
__label__negative, 日本人 は 絶望 を 知ら ない 絶望 する 前 に 諦め て しまう 
__label__negative, 死 の 存在 と は あるいは 我々 に 自発 的 に 人生 を 断念 さ せ あるいは 死 が 奪う こと の 出来 ない 意味 を 人生 に 与える こと によって 我々 の 人生 を 変容 せしめる の だ 
__label__negative, すべて の 家庭 人 は 人生 の 半ば を あきらめ て 居る 
__label__negative, 不幸 に対する 特効薬 など ない ただ 昔 から 退屈 な 忍耐 とか 諦め とかいう 美徳 が ある のみ だ 
__label__negative, みんな の 手本 で ある からには ネガティブ で あっ て は いけ ない ん だ 
__label__negative, どの 職場 に も ネガティブ な 人 が 何人 か 働い て いる だ から あなた も 時には これら の 人たち と 接触 し いっしょ に 働か なけれ ば なら ない しかし わざわざ 破滅 の 預言者 たち と 一緒 に 過ごす よう な こと を し て は いけ ない 
__label__negative, ポジティブ な 人 に 近づき ネガティブ な 人 から 離れる 
__label__negative, おなか が すい て くる と 人間 ネガティブ に なる ん だ よ 
__label__negative, 人間 の 心 は 放っ て おく と 九 割 は 否定的 方向 に 傾い て しまい ます だ から 常に 肯定的思考 を 身 に つけ なけれ ば なり ませ ん 
__label__negative, 何事 につけ 世間 で は 積極 は 良し と さ れ 消極 は 否定的 に 見 られる だ が 点数 や 売上 の よう な 表面 的 な 物差し の 中身 を 直視 せ ず 無理 を 重ね 重ね させ て 壊れ て しまっ た 子供 や 大人 破綻 し た 企業 は 少なく ない 
__label__negative, 破壊 的 否定 的 な こと に 神経 を 費やす の は 潜在意識 に 毒 を 与える よう な もの です そういう 人 が 幸せ に なれる わけ が あり ませ ん 
__label__negative, あなた の 成功 を 妨げる の は あなた 自身 です あなた の 心 が マイナス に 働い た とき 否定的 あるいは 破壊 的 に 働い た とき に あなた は 最大 の 障害 に 直面 する こと に なる の です 
__label__negative, いつも クヨクヨ 悩ん で いる 人 は 悩み の 種 が 尽き ない から 悩ん で いる の で は ありません 心 が 不安定 だ から どんな 問題 で も 否定的 で 不安 な 状態 に 見え て しまう の です 一刻 も 早く この 悪循環 を 断ち切る 必要 が あり ます 
__label__negative, すべて 人生 は 心 に 描い た 通り に なる どの よう な 厳しい 状況 に 置か れよ う と 否定 的 な こと を 心 に 浮かべる べき で は ない まじめ に 前向き に 努力 し て いけ ば 決して 悪い こと が あろう はず が ない と 確信 し て 常に 堂々 と 明るく 進ま なけれ ば なら ない 
__label__negative, どんな 仕事 に 取り組む とき でも 忘れ て は いけ ない こと が あり ます それ は 自分 の 仕事 について いささか も 否定 的 な 見解 を 抱い て は いけ ない という こと です もし どう 冷静 に 考え て も それ が でき ない と し たら その 仕事 を あきらめ なさい 
__label__negative, 自殺 を 想う こと は 強い 慰謝 剤 で ある これ によって 数々 の 悪 夜 が 楽 に 過ごせる 
__label__negative, 多数 という もの より しゃくにさわる もの は ない なぜなら 多数 を 構成 し て いる もの は 少数 の 有力 な 先進 者 の ほか に は 大勢 順応 の ならず者 と 同化 さ れる 弱者 と 自分 の 欲する こと さえ 全然 わから ない で くっつい て 来る 大衆 と である から 
__label__negative, 人生 という の は 矛盾 から 成り立っ て いる もの な ん だ もしも 矛盾 の 中心 に ちゃんと 止まる もの なら 人生 の 意味 が 分かる はず だ 
__label__negative, 人生 に は ただ 三つ の 事件 しか ない 生まれる こと 生きる こと 死ぬ こと で ある 生ま れる とき は 気がつか ない 死ぬ とき は 苦しむ そして 生き て いる とき は 忘れ て いる 
__label__negative, 生きる 理由 は ない が また 死ぬ 理由 も ない 人生 へ の 軽蔑 を 示す べく 我々 に 残さ れ た 唯一 の 方法 は それ を 受け入れる こと で ある 人生 は 苦労 し て 捨てる ほど の 価値 も ない 
__label__negative, 人生 は 何事 も なさ ぬ に は あまりに も 長い が 何事 か を なす に は あまりに も 短い 
__label__negative, 智に働けば角が立つ 情 に 棹 せ ば 流さ れる 意地 を 通せ ば 窮屈 だ 兎角 に この世 は 住み にくい 
__label__negative, 人生 は ただ 歩き回る 影法師 哀れ な 役者 だ 出場 の 時 だけ 舞台 の 上 で 見栄 を きっ たり わめい たり そして あと は 消え て なくなる 
__label__negative, 笑わ れ て 笑わ れ て 強く なる 
__label__negative, 花に嵐 の たとえ も ある さ さよなら だけ が 人生 だ 
__label__negative, じゃ これ が 地獄 な の か こう だ と は 思わ なかっ た 二人 と も おぼえ て いる だろ う 硫黄 の 匂い 火あぶり 台 焼き網 なんか 要る もの か 地獄 と は 他人 の こと だ 
__label__negative, 私 は あなた の 肉体 を 考える の が 怖し い あなたに 肉体 が なけれ ば よい と 思わ れ て 仕方がない 私 の 肉体 も 忘れ て 欲しい そして もう 私 は あなたに 二 度 と 会い たく ない 誰 と で も 結婚 し て 下さい 私 は あなた に 疲れ た 私 は 私 の 中 で 別 の あなた を 育てる から 
__label__negative, こんなに 一生懸命 し て いる の に 報わ れ ない 当たり前 です 人生 と は その 労力 に 比例 し て 報わ れ ない こと が 自然 だ から です こんな に 訴え て いる の に わかっ て もらえ ない 当たり前 です 人生 と は どんなに 訴え て も わかっ て もらえ ない の が 自然 だ から です 
__label__negative, 良き 友 良き 本 眠り かけ た 良心 これぞ 理想 の 人生 
__label__negative, ある 一人 の 人間 が 成功 する と 世間 の 人達 という の は よっ て たかっ て 足 を ひっぱっ て 失脚 さ せよ う と する が いったん 落ちぶれ た と なる と 助けよ う と する もの で ある 
__label__negative, たいがい の 人間 は 一生懸命 に 働く の が 好き で ある とくに 給料 を 払う 側 の とき に は 
__label__negative, 友情 という の は 大きな 報酬 を 期待 し て 小さな サービス を する といった 一 種 の キブアンドテイク の 契約 で ある 
__label__negative, 人生 は 恐れ を 知ら ぬ 冒険 か 無 の どちら か である 
__label__negative, 人生 の 大きな 秘訣 は 決して 他人 の 邪魔 を し ない こと だ 
__label__negative, 自分 で 自分 の 価値 を 過大評価 しない よう に 
__label__negative, 人生 は タマネギ みたい な もの ひとつ 剥く たび とき に 泣け て くる の さ 
__label__negative, 我々 人間 は 泣き ながら 生まれ ぶつぶつ と 不平 を 言い ながら 生き そして それ から がっかり し て 死ん で ゆく の で ある 
__label__negative, 若い 頃 は 私 は お金 こそ が 人生 で 最も 大切 な もの だ と 思っ て い た 今 歳 を とっ て それ が 正しい こと を 知っ た 
__label__negative, 新しい 喜び は 新しい 苦痛 を もたらす 
__label__negative, 友愛 の 多く は 見せかけ 恋情 の 多く は 愚か さ である に すぎ ない 
__label__negative, 金 を 貸す と 金も 友達 も なくし て しまう 金 を 借りる と 倹約 の 心 が 鈍っ て しまう 
__label__negative, さらに 良く しよ う と し て 良い もの を 駄目 に し て しまう こと が 多い 
__label__negative, 弱虫 は 幸福 を さえ おそれる もの です 綿 で 怪我 を する ん です 幸福 に 傷つけ られる 事 も ある ん です 
__label__negative, 誰 ひとり 知る もの も い ない 人ごみ の 中 を かき分け て いく とき ほど 孤独 を 感ずる こと は ない 
__label__negative, 人間 は 自分 が 考える ほど 不幸 でも ない し それほど 幸福 で も ない 
__label__negative, 話 の 種 に なる より 悪い 事 が 一つ だけ ある 話 の 種 に も なら ない こと だ 
__label__negative, 人 が 私 に 同意 する 時 は いつ でも 自分 が 間違っ て いる よう な 気 が し て なら ない 
__label__negative, 富 は 海水 に 似 て いる 飲め ば 飲む ほど 渇く 名声 について も 同じ こと が 当てはまる 
__label__negative, 人間 は ちょっと 見る と 前 から 引か れ て いる よう だ が ほんとう は 後ろ から 押さ れ て いる の だ 
__label__negative, 幸福 とか 行い とか が いつかしら あっ た の か と 疑う 
__label__negative, 疑い へ 哲学 へ と 促さ れ 私たち は 到達 する 皮肉 の 第 一 段階 へ 
__label__negative, 幸福 を 追いかけ て いる 間 は おまえ は 幸福 で あり 得る だけ に 成熟 し て い ない 
__label__negative, 他人 の 悲劇 は 常に うんざり する ほど 月並み で ある 
__label__negative, 野望 と は 失敗 した 者 の 最後 の 逃げ場 所 で ある 
__label__negative, 関心 を 全然 もた ない ひと びと に は つねに 親切 で あり うる 
__label__negative, 結婚 と は まさしく 相互 の 誤解 に 基づく もの で ある 
__label__negative, 素顔 で 語る 時 人 は もっとも 本音 から 遠ざかる が 仮面 を 与えれ ば 真実 を 語り だす 
__label__negative, 人間 は みな 欲 の 病人 です 
__label__negative, 人間 の 本音 という の は 自分 の 願望 さえ 叶え ば どんな 残酷 な こと でも やってのける の です 
__label__negative, 世間 で いう 幸せ という の は ある 苦しみ が 一瞬 紛れ た 消え た よう に 見え た 状態 の こと を 言っ て いる の で あっ て 絶対 的 な 幸せ など という もの は どこ に も ない の です 
__label__negative, 人間関係 は なぜ これ ほど 難しい の か それ は 人間 に は もともと 社会性 が ない から です 
__label__negative, 人間 を 動かす つ の テコ は 恐怖 と 利益 で ある 
__label__negative, 頼る べき もの は 己 の 力 のみ 
__label__negative, 壮大 な 人物 は 耐え難い ほど 利己 的 で ある 
__label__negative, 年 を とっ た から 遊ば なく なる の で は なく 遊ば なく なる から 年 を とる の だ 
__label__negative, 青春 という の は 外部 は 輝い て いる が 内部 は 何 も 感じ られ ない 
__label__negative, 同情 さ れる と 自分 が 間違っ てる よう な 気 に なる 
__label__negative, 男 は 退屈 から 結婚 する 
__label__negative, 我々 は 幸福 に なる ため より も 他人 に 幸福 に 見せかける ため に 四苦八苦 し て いる 
__label__negative, 友情 の 多く は 見せかけ 恋 の 多く は 愚か さ で ある 
__label__negative, 皆 を 喜ばそ う として ごらん なさい 誰 も 喜ばす こと は でき ない でしょ う 
__label__negative, 人間 が 社交 する 理由 は 社交 を 愛し てる から では なく 孤独 が 恐ろしい から である 
__label__negative, 目的 の ない 生活 は 味気 なく 目的 の ある 生活 は 煩わしい 
__label__negative, 我々 が 誰か を 憎む とき 我々 は 彼 の 姿 を 借りて 自分 の 内部 に ある 何 か を 憎ん で いる の で ある 
__label__positive, 努める つとめる 力 と 書い て 努力 努 われる むくわ れる 力 と 書い て 努力 な ん だ だ から 努力 を 怠る な 
__label__positive, 今 という 誇らしい 時間 が ある から 自分 は 頑張れる 
__label__positive, 皆 人生 の 主人公 
__label__positive, バカ は 天才 の 始まり だ よ 
__label__positive, 勝つ ため だけ が 目的 じゃ ない 仲間 と 協力 し て どこ まで やれる か が 一番 の 目的 な ん じゃ ねえ の 
__label__positive, 明日 よい こと が ある と 思っ て ごらん 　 今 幸せ に なる よ 
__label__positive, そして 太陽 が 目 に は いる たとい 太陽 が 目 に はいら なく て も 太陽 の 存在 する こと を 知っ て いる 太陽 が 存在 する こと を 知っ て いる という こと が それ が すなわち 全 生命 な ん だ 
__label__positive, そして 太陽 が 目 に は いる たとい 太陽 が 目 に はいら なく て も 太陽 の 存在 する こと を 知っ て いる 太陽 が 存在 する こと を 知っ て いる という こと が それ が すなわち 全 生命 な ん だ 
__label__positive, 問題 は 時間 に ある の で は なく あなた 自身 に ある の です 太陽 に なり なさい そしたら みんな が あなた を 仰ぎ 見る でしょ う 
__label__positive, 元気 が 一番 元気 が あれ ば 何 でも できる 
__label__positive, どんなに 悔い て も 過去 は 変わら ない どれ ほど 心配 し た ところ で 未来 も どう なる もの で も ない いま 現在 に 最善 を 尽くす こと で ある 
__label__positive, 悩み に 負け て しまわ ず 自分 なり の 新しい 見方 解釈 を 見出し て その 悩み を 乗り越え て いく こと が 大切 で ある 
__label__positive, 悩ん で も 悩ま ない そういう よう に 感じる こと が できれ ば 人生 は 決して 心配 する こと は ない 
__label__positive, 人間 は 本来 働き たい もの 働く こと を じゃま し ない こと が 一番 うまい 人 の 使い方 で ある 
__label__positive, 万策 尽き た と 思う な 　 自ら 断崖絶壁 の 淵 に たて その 時 はじめて 新た なる 風 は 必ず 吹く 
__label__positive, 人 に は 燃える こと が 重要 だ 燃える ため に は 薪 が 必要 で ある 薪 は 悩み で ある 悩み が 人 を 成長 さ せる 
__label__positive, 卵 を 割ら なけれ ば オムレツ は 作れ ない 
__label__positive, 自ら を 助け ない もの を 救お う として も 無駄 だ ハシゴ を 自分 で 登る 意思 の ない もの を 他人 が 押し上げる こと でき ない 
__label__positive, 私 は 特別 な 人間 で は ない しいて 言え ば 普通 の 人 より ちょっと 努力 し た だけ だ 
__label__positive, 世の中 に 失敗 という もの は ない チャレンジ し て いる うち は 失敗 は ない あきらめ た 時 が 失敗 で ある 
__label__positive, 鳥 の よう に 自由 に 空 を 飛び たい なんて いう の は 勝手 だ けど 鳥 が 飛ぶ ため に は 何 万 回 翼 を 動かし て いる か よく 見 て ごらん 
__label__positive, 自信 を 持て ぼく は 世界一 だ と 
__label__positive, お前 の 中 の ストレス モンスター を ころし ちゃ ダメ もしか し たら そいつ は いつか 自分 を 助け て くれる ヒーロー かも しれ ない 
__label__positive, 夢中 に なっ て 走っ た ほう が 一生懸命 に 息 を 吸う ん だ よ 　 そしたら すん げ ー 楽しい から 
__label__positive, 恥さらし ながら 生き て いこ う 
__label__positive, よく 食べ よく 飲む こと それ は 決して つまら ぬ こと で は ない 打ち砕け 打ち砕け 浮か ぬ 顔 を し た 者共 の 食卓 を 
__label__positive, 友達 が いない しゃべれ ない これ は チャンス だ この 時期 に 一生懸命 勉強 し て いろんな こと 考え て 強く なっ て ください 
__label__positive, 男 は 生き様 で 勝負 
__label__positive, 想像 すれ ば 　 創造 できる 
__label__positive, つま ん ねぇ やつ に 自分 の 人生 つまんなく さ れる な 
__label__positive, 人 は 人 の 人間 から 生まれ てれ ば 人 で いる こと は 全く 寂しく ない 愛し合っ た 人 の 人間 から 生まれ た から 人 で いる の は 寂しい ん です 
__label__positive, 苦しい 峠 で も 必ず 下り 坂 に なる 
__label__positive, ｢ 私 の ほほえみ は “ 神さま の ポケット に 入っ た の だ ｣ と 考える 
__label__positive, 神 は 決して あなた の 力 に 余る 試練 を 与え ない 
__label__positive, 他 人任せ で は 幸せ は 得 られ ない 　 自分 が 光 と なっ て 世の中 を 照らそ う 
__label__positive, 神さま は 無 関心 で あっ た者 に こそ 　 愛 に 溢れ た 関心 を 寄せ て いる 
__label__positive, ていねい に 生きる と は 自分 に 与え られ た 試練 さえ も 両手 で いただく こと 
__label__positive, 何 も でき なく て いい ただ 笑顔 で いよ う 
__label__positive, ひと汗 かく こと は 適量 の プロザック や リタリン を 服用 する よう な もの 
__label__positive, 心配 ごと の は 取り越し苦労 だ 
__label__positive, あの とき の 　 あの 苦しみ も 　 あの とき の 　 あの 悲しみ も 　 みんな 肥料 に なっ た ん だ なぁ 　 じ ぶん が 自分 に なる ため に 
__label__positive, 少し くらい 嫌 な こと あっ た ほう が 酒のツマミ に なる なっ て 
__label__positive, だいじょうぶ 明日 に なれ ば 今日 は 昨日 
__label__positive, ユーモア を 失わ ない よう に 戦う の だ ユーモア の 欠如 は 愚の骨頂 だ 
__label__positive, 心 の 中 で 素晴らしい 考え を 育て なさい なぜ なら 自分 が 考え て いる 以上 に 素晴らしい 人間 に は なれ ない の だ から 
__label__positive, 自分 に は それ が でき ない と 言っ た 瞬間 から 可能性 の 道 は 閉ざさ れ て しまう 同じ 能力 の 持ち主 で も プラス思考 で 取り組ん だ 人 は うまく 行き マイナス思考 で 取り組ん だ 人 は うまく 行か ない まさに 人間 は 自分 が 考え た 通り の 結果 を 手 に する の で ある 
__label__positive, 人 が やれる の は やれる こと だけ だ それ を やる から こそ 夜 に 眠る こと が できる し 明日 また 続ける こと も できる 
__label__positive, 結局 の ところ 最悪 の 不幸 は 決して 起こら ない たいてい の 場合 不幸 を 予期 する から 悲惨 な 目 に あう の だ 
